Umur (bulan),Jenis Kelamin,Tinggi Badan (cm)
0.7166666666666667,laki-laki,0.5988160550188412
0.18333333333333332,laki-laki,0.41470330973003733
0.06666666666666667,laki-laki,0.43629677985650206
0.4,laki-laki,0.41243031287461995
0.7666666666666666,perempuan,0.5613116069044551
0.6,laki-laki,0.7874747940184795
0.23333333333333334,laki-laki,0.3760623631879426
0.8666666666666667,laki-laki,0.7101929009342903
0.55,laki-laki,0.6942819229463689
0.7,perempuan,0.5408546352056991
0.016666666666666666,perempuan,0.22045753276889646
0.4166666666666667,laki-laki,0.636320503133227
0.3333333333333333,laki-laki,0.5658576006152897
0.1,laki-laki,0.39765583331440735
0.7833333333333333,perempuan,0.7374688631992984
0.7,laki-laki,0.5613116069044551
0.08333333333333333,laki-laki,0.38856384589273807
0.85,perempuan,0.748833847476385
0.08333333333333333,perempuan,0.20331460217622555
0.7333333333333333,laki-laki,0.6044985471573844
0.43333333333333335,perempuan,0.42947778929024993
0.9833333333333333,laki-laki,0.6329110078501011
0.9333333333333333,perempuan,0.9409020817591492
0.36666666666666664,perempuan,0.4647092405492187
0.18333333333333332,laki-laki,0.5203976635069432
0.48333333333333334,perempuan,0.5397181367779905
0.6166666666666667,laki-laki,0.5465371273442424
0.5,perempuan,0.6545044779765655
0.5333333333333333,laki-laki,0.4544807546998406
0.23333333333333334,laki-laki,0.3396944135012655
0.23333333333333334,laki-laki,0.4010653285975333
0.08333333333333333,laki-laki,0.2601395235616588
0.03333333333333333,perempuan,0.3831199366441642
0.0,laki-laki,0.1636945668395352
0.43333333333333335,perempuan,0.45902674841067537
0.31666666666666665,laki-laki,0.4931217012419352
0.4666666666666667,laki-laki,0.4544807546998406
0.8833333333333333,laki-laki,0.5590386100490378
0.06666666666666667,laki-laki,0.1283057059474536
0.8166666666666667,laki-laki,0.870439179241212
0.6833333333333333,perempuan,0.49994069180818723
0.016666666666666666,perempuan,0.103407849690627
0.6833333333333333,perempuan,0.602225550301967
0.1,perempuan,0.4487982625612973
0.8666666666666667,laki-laki,0.8715756776689209
0.9166666666666666,perempuan,0.8522552043978734
0.8666666666666667,perempuan,0.8204332484220308
0.85,perempuan,0.6170000298621797
0.26666666666666666,laki-laki,0.38742734746502927
0.5,laki-laki,0.5249436572177779
0.6333333333333333,perempuan,0.663596465398235
0.9666666666666667,laki-laki,0.8829406619460075
0.0,perempuan,0.02532569027400905
0.6333333333333333,laki-laki,0.7783828065968103
0.06666666666666667,perempuan,0.2635490188447849
0.7166666666666667,laki-laki,0.748833847476385
0.8666666666666667,perempuan,0.7988397782955662
0.03333333333333333,laki-laki,0.1787977710627563
0.45,perempuan,0.44538876727817134
0.016666666666666666,laki-laki,0.21234089470390116
0.36666666666666664,perempuan,0.5806320801755024
0.6,laki-laki,0.4965311965250613
0.31666666666666665,laki-laki,0.5976795565911323
0.5833333333333334,laki-laki,0.5431276320611165
0.6333333333333333,perempuan,0.6454124905548962
0.18333333333333332,perempuan,0.25104753613998954
0.65,laki-laki,0.7590623333257628
0.3833333333333333,laki-laki,0.4192493034408721
0.23333333333333334,perempuan,0.4624362436938013
0.13333333333333333,perempuan,0.3237834355133441
0.9833333333333333,perempuan,0.9522670660362359
0.18333333333333332,laki-laki,0.4863027106756832
0.75,laki-laki,0.7363323647715895
0.016666666666666666,laki-laki,0.1677675521348152
0.03333333333333333,laki-laki,0.18352959731549368
0.8333333333333334,laki-laki,0.5954065597357151
0.43333333333333335,laki-laki,0.6329110078501011
0.1,perempuan,0.18740362418830425
0.6333333333333333,laki-laki,0.5726765911815418
0.85,perempuan,0.7226943836390854
0.55,perempuan,0.5124421745129825
0.6333333333333333,laki-laki,0.5192611650792346
0.0,perempuan,0.22045068638006027
0.016666666666666666,perempuan,0.3140436567507253
0.7166666666666667,perempuan,0.6272285157115577
0.03333333333333333,perempuan,0.1205593160790801
0.3,perempuan,0.4101573160192026
0.6333333333333333,laki-laki,0.687462932380117
0.9166666666666666,laki-laki,0.945448075469984
0.0,laki-laki,0.06770147150448991
0.8,laki-laki,0.8465727122593302
0.9666666666666667,perempuan,0.907943627355598
0.9666666666666667,perempuan,0.8477092106870386
0.6833333333333333,laki-laki,0.6954184213740776
0.8,laki-laki,0.5658576006152897
0.5333333333333333,perempuan,0.769290819175141
0.23333333333333334,laki-laki,0.5363086414948646
0.26666666666666666,perempuan,0.44993476098900587
1.0,laki-laki,0.6181365282898884
0.36666666666666664,perempuan,0.6101810392959278
0.6833333333333333,laki-laki,0.7374688631992984
0.1,laki-laki,0.17376564305580022
0.21666666666666667,perempuan,0.4942581996696439
0.0,perempuan,0.13220092283567308
0.6666666666666666,perempuan,0.5056231839467306
0.55,laki-laki,0.7567893364703454
0.3,perempuan,0.4169763065854547
0.03333333333333333,perempuan,0.132500262074135
0.26666666666666666,perempuan,0.2862789873989582
0.016666666666666666,laki-laki,0.17486245650941434
0.6833333333333333,perempuan,0.5113056760852739
0.5333333333333333,perempuan,0.6306380109946838
0.016666666666666666,perempuan,0.11625058908775276
0.65,perempuan,0.7704273176028494
0.3333333333333333,perempuan,0.35901488677231264
0.0,laki-laki,0.16178147269394894
0.26666666666666666,laki-laki,0.3226469370856355
0.0,laki-laki,0.062357509421402946
0.15,perempuan,0.4249317955794154
0.43333333333333335,laki-laki,0.6204095251453056
0.9166666666666666,laki-laki,0.6226825220007229
0.95,perempuan,0.7874747940184795
0.8666666666666667,laki-laki,0.8749851729520467
0.7166666666666667,perempuan,0.7067834056511643
0.7,perempuan,0.5806320801755024
0.06666666666666667,perempuan,0.13967069022454026
0.31666666666666665,laki-laki,0.5306261493563212
0.65,perempuan,0.7272403773499202
0.5,perempuan,0.5192611650792346
0.8333333333333334,laki-laki,0.5658576006152897
0.9666666666666667,laki-laki,0.9511305676085272
0.1,laki-laki,0.3771988616156514
0.016666666666666666,laki-laki,0.12240632198070778
0.5,perempuan,0.5465371273442424
0.13333333333333333,laki-laki,0.46584573897692727
0.5833333333333334,perempuan,0.5976795565911323
0.03333333333333333,perempuan,0.22841677406747674
0.48333333333333334,perempuan,0.5169881682238172
0.03333333333333333,perempuan,0.3822326799558813
0.8,perempuan,0.6556409764042744
0.6333333333333333,perempuan,0.5488101241996598
0.43333333333333335,perempuan,0.6147270330067623
0.6666666666666666,perempuan,0.6749614496753217
0.9333333333333333,laki-laki,0.6999644150849121
0.4166666666666667,laki-laki,0.6681424591090696
0.2833333333333333,perempuan,0.5931335628802977
0.5166666666666666,perempuan,0.5203976635069432
0.8833333333333333,perempuan,0.6079080424405104
0.75,laki-laki,0.7590623333257628
0.016666666666666666,laki-laki,0.11577213702408806
0.35,laki-laki,0.49766769495276986
0.03333333333333333,laki-laki,0.12643519947526072
0.6333333333333333,laki-laki,0.7522433427595109
0.2833333333333333,laki-laki,0.3487864009229348
1.0,perempuan,0.7170118915005422
0.016666666666666666,perempuan,0.08373065744775299
0.5,perempuan,0.6079080424405104
0.03333333333333333,laki-laki,0.11619548081811848
0.7333333333333333,perempuan,0.7556528380426369
0.3833333333333333,laki-laki,0.5317626477840298
0.05,perempuan,0.3294659276518874
0.9833333333333333,laki-laki,0.7067834056511643
0.7166666666666667,perempuan,0.5851780738863371
0.4166666666666667,perempuan,0.6306380109946838
0.45,laki-laki,0.5419911336334079
0.7333333333333333,laki-laki,0.8488457091147475
0.6833333333333333,perempuan,0.5863145723140456
0.25,laki-laki,0.3396944135012655
0.016666666666666666,laki-laki,0.10907411764766173
0.016666666666666666,laki-laki,0.05396439375810147
0.5833333333333334,perempuan,0.48402971382026583
0.05,laki-laki,0.2930979779652101
0.9333333333333333,perempuan,0.5613116069044551
0.016666666666666666,perempuan,0.14835131786571565
0.3833333333333333,laki-laki,0.4953946980973525
0.48333333333333334,perempuan,0.48402971382026583
0.7666666666666666,perempuan,0.7988397782955662
0.9,perempuan,0.8454362138316215
0.6,perempuan,0.4794837201094313
0.5833333333333334,perempuan,0.660186970115109
0.9166666666666666,perempuan,0.684053437096991
0.0,laki-laki,0.09303128571291164
0.5166666666666666,perempuan,0.6965549198017863
0.6166666666666667,laki-laki,0.6374570015609357
0.75,perempuan,0.7340593679161721
0.5,perempuan,0.43061428771795873
0.0,perempuan,0.06625137872667886
0.03333333333333333,laki-laki,0.3132759016493857
0.0,perempuan,0.08965431025501558
0.3,perempuan,0.5965430581634238
0.13333333333333333,laki-laki,0.4851662122479746
0.7166666666666667,perempuan,0.849982207542456
0.1,laki-laki,0.2680950125556195
0.5833333333333334,perempuan,0.5192611650792346
0.2833333333333333,laki-laki,0.37833536004336
0.5333333333333333,perempuan,0.6067715440128018
0.6,laki-laki,0.7863382955907708
0.9,perempuan,0.7431513553378416
0.9833333333333333,perempuan,0.7272403773499202
0.95,perempuan,0.9090801257833067
0.0,perempuan,0.08237115969459652
0.3833333333333333,perempuan,0.574949588036959
0.8166666666666667,perempuan,0.660186970115109
0.8833333333333333,laki-laki,0.7204213867836683
0.0,perempuan,0.13326090728460915
0.11666666666666667,perempuan,0.4317507861456673
0.03333333333333333,perempuan,0.16868704405395052
0.31666666666666665,perempuan,0.5794955817477937
0.3833333333333333,laki-laki,0.4169763065854547
0.8833333333333333,perempuan,0.7170118915005422
0.3833333333333333,laki-laki,0.5522196194827856
0.7166666666666667,perempuan,0.7727003144582668
0.9,laki-laki,0.6760979481030304
0.26666666666666666,perempuan,0.49994069180818723
0.7833333333333333,laki-laki,0.5294896509286124
0.03333333333333333,perempuan,0.2103128726233615
0.11666666666666667,laki-laki,0.3862908490373207
0.8833333333333333,laki-laki,0.6726884528199043
0.8666666666666667,laki-laki,0.6579139732596918
0.1,perempuan,0.39538283645899
0.26666666666666666,perempuan,0.3215104386579267
0.55,laki-laki,0.7181483899282509
0.55,perempuan,0.4408427735673366
0.8833333333333333,laki-laki,0.5738130896092505
0.03333333333333333,perempuan,0.21851945567584985
0.43333333333333335,perempuan,0.4647092405492187
0.016666666666666666,perempuan,0.08019955189436045
0.7833333333333333,laki-laki,0.6829169386692823
0.5333333333333333,perempuan,0.7590623333257628
0.35,laki-laki,0.568130597470707
0.85,laki-laki,0.6431394936994789
0.7666666666666666,laki-laki,0.5624481053321638
0.4166666666666667,laki-laki,0.5215341619346519
0.03333333333333333,laki-laki,0.06290747775537076
0.45,perempuan,0.5124421745129825
0.36666666666666664,perempuan,0.439706275139628
0.3333333333333333,perempuan,0.5794955817477937
0.0,laki-laki,0.21677721512419768
0.85,laki-laki,0.5476736257719511
0.11666666666666667,perempuan,0.24991103771228085
0.016666666666666666,perempuan,0.23246585395136843
0.8833333333333333,perempuan,0.9147626179218501
0.6666666666666666,perempuan,0.6999644150849121
0.016666666666666666,perempuan,0.1566090118841782
0.08333333333333333,perempuan,0.31128195280854887
0.6833333333333333,perempuan,0.5135786729406913
0.5666666666666667,laki-laki,0.7522433427595109
0.9833333333333333,laki-laki,0.769290819175141
0.6666666666666666,laki-laki,0.636320503133227
0.75,perempuan,0.7715638160305583
0.9666666666666667,laki-laki,0.9761335330181179
0.6666666666666666,laki-laki,0.6135905345790537
0.48333333333333334,perempuan,0.4487982625612973
0.8666666666666667,laki-laki,0.9045341320724719
0.08333333333333333,perempuan,0.3090089559531315
0.5333333333333333,laki-laki,0.6329110078501011
0.21666666666666667,perempuan,0.2612760219893675
0.7,laki-laki,0.7920207877293143
0.9166666666666666,laki-laki,0.7590623333257628
0.43333333333333335,perempuan,0.43516028142879326
0.55,laki-laki,0.5783590833200852
0.45,perempuan,0.43743327828421064
0.03333333333333333,laki-laki,0.2930445803708783
0.9,perempuan,0.7567893364703454
0.0,perempuan,0.024836436218357738
0.25,perempuan,0.34196741035668266
0.6166666666666667,perempuan,0.6545044779765655
0.25,perempuan,0.36469737891085596
0.8333333333333334,laki-laki,0.5794955817477937
0.55,laki-laki,0.6556409764042744
0.5666666666666667,perempuan,0.5658576006152897
0.7166666666666667,perempuan,0.7136023962174162
0.08333333333333333,laki-laki,0.3567418899168955
0.8,laki-laki,0.6147270330067623
0.06666666666666667,laki-laki,0.36583387733856476
0.016666666666666666,laki-laki,0.24474037626241052
0.4166666666666667,perempuan,0.6079080424405104
0.55,laki-laki,0.5556291147659119
0.016666666666666666,perempuan,0.21928561373899624
0.4,perempuan,0.574949588036959
0.18333333333333332,laki-laki,0.3215104386579267
0.5333333333333333,perempuan,0.4328872845733759
0.016666666666666666,perempuan,0.31835691959027945
0.0,laki-laki,0.20795477628329373
0.03333333333333333,laki-laki,0.17850045809702852
0.45,perempuan,0.6135905345790537
0.5166666666666666,laki-laki,0.426068294007124
0.21666666666666667,laki-laki,0.5101691776575652
0.4,laki-laki,0.6749614496753217
0.26666666666666666,perempuan,0.34537690563980883
0.6833333333333333,laki-laki,0.8454362138316215
0.5333333333333333,perempuan,0.4544807546998406
0.7833333333333333,laki-laki,0.6317745094223922
0.5,perempuan,0.5431276320611165
1.0,perempuan,0.8545282012532908
0.65,laki-laki,0.7101929009342903
0.7833333333333333,perempuan,0.8136142578557787
0.8333333333333334,perempuan,0.6488219858380223
0.9333333333333333,perempuan,0.7590623333257628
0.6333333333333333,perempuan,0.7840652987353535
0.5833333333333334,laki-laki,0.8033857720064009
0.3833333333333333,laki-laki,0.5533561179104945
0.75,perempuan,0.663596465398235
0.31666666666666665,laki-laki,0.44425226885046254
0.3333333333333333,perempuan,0.5476736257719511
0.9333333333333333,perempuan,0.5942700613080064
0.05,laki-laki,0.21922558016414684
0.05,laki-laki,0.1760386399112176
0.7833333333333333,perempuan,0.7408783584824242
0.75,laki-laki,0.8204332484220308
0.5166666666666666,laki-laki,0.44538876727817134
0.06666666666666667,perempuan,0.1680831509172569
0.03333333333333333,perempuan,0.3139994611106165
0.3833333333333333,perempuan,0.49880419338047854
1.0,laki-laki,0.9386290849037319
0.9,perempuan,0.6124540361513452
0.03333333333333333,laki-laki,0.19402100436983194
0.7333333333333333,perempuan,0.8352077279822435
0.26666666666666666,laki-laki,0.5442641304888252
0.48333333333333334,laki-laki,0.439706275139628
0.2833333333333333,perempuan,0.4112938144469114
0.35,laki-laki,0.4476617641335887
0.0,laki-laki,0.025480764075836937
0.016666666666666666,laki-laki,0.046379682563950864
0.95,laki-laki,0.8272522389882827
0.016666666666666666,perempuan,0.07220393646298406
0.36666666666666664,perempuan,0.34310390878439145
0.1,laki-laki,0.18967662104372163
0.55,perempuan,0.7579258348980543
0.2833333333333333,perempuan,0.5942700613080064
0.7833333333333333,perempuan,0.7647448254643062
0.7,laki-laki,0.8317982326991175
0.06666666666666667,laki-laki,0.23513655815206824
0.016666666666666666,laki-laki,0.19819576186046062
0.05,perempuan,0.2851424889712494
0.95,laki-laki,0.945448075469984
0.85,laki-laki,0.5465371273442424
0.4666666666666667,perempuan,0.5226706603623605
0.016666666666666666,laki-laki,0.10292088981312153
0.0,perempuan,0.19893797761670307
0.5333333333333333,laki-laki,0.5056231839467306
0.4166666666666667,laki-laki,0.6374570015609357
0.6,perempuan,0.7749733113136842
0.7166666666666667,perempuan,0.697691418229495
0.16666666666666666,perempuan,0.24081905029061157
0.0,laki-laki,0.21064587162802484
0.8666666666666667,perempuan,0.870439179241212
0.5833333333333334,perempuan,0.4544807546998406
0.95,perempuan,0.9534035644639446
0.6666666666666666,laki-laki,0.649958484265731
0.15,perempuan,0.4635727421215099
0.7333333333333333,laki-laki,0.8079317657172355
0.25,laki-laki,0.3771988616156514
0.9,perempuan,0.5465371273442424
0.35,perempuan,0.5806320801755024
0.65,perempuan,0.7045104087957469
0.4666666666666667,perempuan,0.46811873583234465
0.9833333333333333,laki-laki,0.8613471918195427
0.0,perempuan,0.15056361021632447
0.7666666666666666,laki-laki,0.7420148569101329
0.8166666666666667,laki-laki,0.8522552043978734
0.6666666666666666,laki-laki,0.7874747940184795
0.9833333333333333,laki-laki,0.6033620487296757
0.6,perempuan,0.5044866855190219
0.7333333333333333,laki-laki,0.8340712295545348
0.45,perempuan,0.6908724276632429
0.5666666666666667,laki-laki,0.7147388946451251
0.016666666666666666,perempuan,0.16095531261735085
0.0,laki-laki,0.04354546360785999
0.25,perempuan,0.36128788362773
0.3833333333333333,perempuan,0.5135786729406913
0.1,laki-laki,0.18626712576059556
0.8166666666666667,laki-laki,0.660186970115109
0.016666666666666666,laki-laki,0.08777871445622243
0.6333333333333333,laki-laki,0.7658813238920149
0.2833333333333333,perempuan,0.5169881682238172
0.6333333333333333,laki-laki,0.6783709449584477
0.7166666666666667,laki-laki,0.7306498726330463
0.18333333333333332,laki-laki,0.3794718584710688
0.43333333333333335,laki-laki,0.6795074433861562
0.6333333333333333,laki-laki,0.6681424591090696
0.43333333333333335,perempuan,0.649958484265731
0.3,laki-laki,0.391973341175864
0.4,perempuan,0.6465489889826052
0.4,perempuan,0.5874510707417545
0.1,perempuan,0.2453650440014462
0.85,laki-laki,0.6488219858380223
0.9666666666666667,laki-laki,0.8431632169762041
0.6666666666666666,perempuan,0.7931572861570227
0.5166666666666666,laki-laki,0.6829169386692823
0.6666666666666666,laki-laki,0.6431394936994789
0.5333333333333333,perempuan,0.5510831210550772
0.75,perempuan,0.8011127751509836
0.9833333333333333,perempuan,0.8681661823857948
0.8833333333333333,perempuan,0.9170356147772675
0.95,perempuan,0.7579258348980543
0.15,perempuan,0.45334425627213204
0.16666666666666666,laki-laki,0.43516028142879326
0.36666666666666664,perempuan,0.34196741035668266
0.7,perempuan,0.5840415754586284
0.6166666666666667,laki-laki,0.6704154559644869
0.45,laki-laki,0.42720479243483256
0.95,laki-laki,0.7340593679161721
0.6333333333333333,laki-laki,0.4772107232540139
0.4666666666666667,perempuan,0.4863027106756832
0.03333333333333333,laki-laki,0.1922938356386542
0.4,laki-laki,0.4181128050131633
0.5166666666666666,perempuan,0.7226943836390854
0.15,perempuan,0.3465134040675174
0.0,perempuan,0.0354715364538411
0.3833333333333333,perempuan,0.5488101241996598
0.6,perempuan,0.5851780738863371
0.016666666666666666,perempuan,0.15723734062810513
0.6666666666666666,laki-laki,0.7954302830124401
0.26666666666666666,laki-laki,0.5249436572177779
0.8166666666666667,laki-laki,0.8670296839580861
0.0,laki-laki,0.04317583101571959
0.43333333333333335,laki-laki,0.4192493034408721
0.31666666666666665,laki-laki,0.43516028142879326
0.4,perempuan,0.5806320801755024
0.35,perempuan,0.5147151713683998
0.55,laki-laki,0.639729998416353
0.0,perempuan,0.01881385407459213
0.55,laki-laki,0.4487982625612973
0.6666666666666666,laki-laki,0.7601988317534717
0.016666666666666666,laki-laki,0.15731365406858655
0.016666666666666666,perempuan,0.26486592673044906
0.6,laki-laki,0.6420029952717704
0.9333333333333333,perempuan,0.6056350455850931
0.5333333333333333,laki-laki,0.48289321539255725
0.35,perempuan,0.5601751084767465
0.9166666666666666,perempuan,0.9204451100603933
0.0,laki-laki,0.1644148975334654
0.11666666666666667,perempuan,0.2999169685314622
0.03333333333333333,laki-laki,0.1381363191553333
0.6333333333333333,perempuan,0.6510949826934397
0.26666666666666666,laki-laki,0.439706275139628
0.8333333333333334,laki-laki,0.9193086116326846
0.23333333333333334,laki-laki,0.5510831210550772
0.03333333333333333,perempuan,0.17324944078814108
0.23333333333333334,laki-laki,0.4181128050131633
0.11666666666666667,laki-laki,0.22036207859185553
0.7,perempuan,0.663596465398235
0.7833333333333333,laki-laki,0.6999644150849121
0.8333333333333334,perempuan,0.7988397782955662
0.03333333333333333,laki-laki,0.19521961430592516
0.05,perempuan,0.19308611632684758
0.016666666666666666,perempuan,0.20441355761412372
0.0,perempuan,0.04078570615176513
0.7166666666666667,perempuan,0.6556409764042744
0.1,laki-laki,0.37265286790481666
0.8333333333333334,laki-laki,0.6295015125669751
0.9166666666666666,laki-laki,0.8783946682351728
0.06666666666666667,laki-laki,0.2385460534351942
0.9833333333333333,perempuan,0.8556646996809995
0.9833333333333333,laki-laki,0.7420148569101329
0.08333333333333333,laki-laki,0.3635608804831474
0.7333333333333333,laki-laki,0.5954065597357151
0.36666666666666664,laki-laki,0.3703798710493993
0.5833333333333334,perempuan,0.7522433427595109
0.9,perempuan,0.8238427437051569
0.016666666666666666,laki-laki,0.3161825123574924
0.6,laki-laki,0.4953946980973525
0.21666666666666667,laki-laki,0.3931098396035726
0.6833333333333333,perempuan,0.6181365282898884
0.7333333333333333,perempuan,0.8317982326991175
0.8333333333333334,laki-laki,0.649958484265731
0.9,laki-laki,0.8238427437051569
0.0,perempuan,0.04224390429263991
0.4166666666666667,laki-laki,0.554492616338203
0.16666666666666666,laki-laki,0.29764397167604484
0.08333333333333333,perempuan,0.31923744180250935
0.03333333333333333,laki-laki,0.07323074881893554
0.8833333333333333,laki-laki,0.6545044779765655
0.016666666666666666,laki-laki,0.17519223964814123
0.5833333333333334,perempuan,0.5078961808021479
0.4,perempuan,0.4647092405492187
0.5833333333333334,perempuan,0.6181365282898884
0.45,perempuan,0.574949588036959
0.21666666666666667,perempuan,0.28741548582666676
0.4666666666666667,laki-laki,0.43516028142879326
0.9833333333333333,laki-laki,0.6306380109946838
0.6833333333333333,laki-laki,0.6567774748319829
0.6833333333333333,perempuan,0.5794955817477937
0.5333333333333333,laki-laki,0.46698223740463585
0.8666666666666667,laki-laki,0.921581608488102
0.7666666666666666,perempuan,0.769290819175141
0.016666666666666666,perempuan,0.2680132287791879
0.7666666666666666,perempuan,0.7999762767232749
0.5666666666666667,perempuan,0.47493772639859655
0.5,laki-laki,0.6442759921271878
0.8666666666666667,laki-laki,0.7454243521932588
0.6,perempuan,0.7454243521932588
0.11666666666666667,perempuan,0.18513062733288688
0.0,laki-laki,0.14595623813320113
0.8833333333333333,perempuan,0.7852017971630622
0.15,perempuan,0.24309204714602883
0.5833333333333334,perempuan,0.626092017283849
0.4666666666666667,perempuan,0.5851780738863371
0.016666666666666666,laki-laki,0.04283646325035212
1.0,laki-laki,0.721557885211377
0.45,perempuan,0.6613234685428176
0.5333333333333333,laki-laki,0.6351840047055185
0.03333333333333333,laki-laki,0.17316464485461291
0.8166666666666667,laki-laki,0.6249555188561403
1.0,laki-laki,0.8374807248376609
0.18333333333333332,laki-laki,0.49766769495276986
0.6166666666666667,perempuan,0.5351721430671558
0.7666666666666666,perempuan,0.5397181367779905
0.48333333333333334,perempuan,0.7136023962174162
0.85,perempuan,0.5499466226273685
0.9666666666666667,perempuan,0.6215460235730145
0.0,laki-laki,0.0619955065646145
0.65,laki-laki,0.7067834056511643
0.03333333333333333,perempuan,0.08474691531928047
0.7,perempuan,0.7192848883559596
0.03333333333333333,laki-laki,0.19412397550464122
0.8666666666666667,perempuan,0.7045104087957469
0.43333333333333335,perempuan,0.45220775784442324
0.36666666666666664,perempuan,0.6704154559644869
0.9166666666666666,laki-laki,0.5954065597357151
0.7333333333333333,laki-laki,0.5488101241996598
0.03333333333333333,laki-laki,0.3200964335574784
0.9166666666666666,laki-laki,0.7124658977897077
0.5333333333333333,perempuan,0.6010890518742585
0.016666666666666666,perempuan,0.095731444055275
0.85,laki-laki,0.7045104087957469
0.3833333333333333,perempuan,0.6420029952717704
0.03333333333333333,perempuan,0.3173264491526223
0.9666666666666667,laki-laki,0.8908961509399681
0.8666666666666667,laki-laki,0.8113412610003615
0.23333333333333334,laki-laki,0.31241845123625744
0.9,laki-laki,0.8931691477953853
0.2833333333333333,laki-laki,0.6079080424405104
0.5,perempuan,0.636320503133227
0.8833333333333333,perempuan,0.5851780738863371
0.18333333333333332,perempuan,0.27945999683270606
0.5,laki-laki,0.426068294007124
0.3333333333333333,laki-laki,0.626092017283849
0.0,perempuan,0.07836830244057036
0.016666666666666666,perempuan,0.250595905124919
0.55,perempuan,0.4624362436938013
0.7166666666666667,laki-laki,0.6420029952717704
0.6666666666666666,perempuan,0.5272166540731952
0.9833333333333333,laki-laki,0.9102166242110153
0.8833333333333333,perempuan,0.6817804402415736
0.43333333333333335,perempuan,0.4010653285975333
0.35,laki-laki,0.5624481053321638
0.9666666666666667,perempuan,0.9761335330181179
0.9833333333333333,perempuan,0.93181009433748
0.0,laki-laki,0.10611962777169315
0.0,perempuan,0.040500204871101064
0.9,perempuan,0.6420029952717704
0.4166666666666667,laki-laki,0.6920089260909518
0.16666666666666666,perempuan,0.4953946980973525
0.7333333333333333,laki-laki,0.7374688631992984
0.9333333333333333,laki-laki,0.5817685786032111
0.9166666666666666,laki-laki,0.7931572861570227
0.4,perempuan,0.4419792719950454
0.7166666666666667,laki-laki,0.8011127751509836
0.7666666666666666,perempuan,0.7681543207474321
0.016666666666666666,perempuan,0.04290632588277432
0.7666666666666666,perempuan,0.6374570015609357
0.0,laki-laki,0.1588529409306214
0.7833333333333333,perempuan,0.8454362138316215
0.48333333333333334,perempuan,0.42038580186858066
0.3333333333333333,laki-laki,0.5590386100490378
0.9833333333333333,perempuan,0.7476973490486761
0.03333333333333333,laki-laki,0.14104449254453333
0.5333333333333333,laki-laki,0.6454124905548962
0.5333333333333333,perempuan,0.6317745094223922
0.6833333333333333,laki-laki,0.7613353301811802
0.6666666666666666,laki-laki,0.6510949826934397
0.03333333333333333,perempuan,0.15398185243074536
0.9833333333333333,laki-laki,0.9204451100603933
0.4666666666666667,laki-laki,0.6533679795488571
0.13333333333333333,laki-laki,0.4408427735673366
0.36666666666666664,perempuan,0.6533679795488571
0.2833333333333333,laki-laki,0.4033383254529507
0.9833333333333333,laki-laki,0.7249673804945028
0.03333333333333333,perempuan,0.31662094727121093
0.45,laki-laki,0.48402971382026583
0.9,perempuan,0.93181009433748
1.0,perempuan,0.9136261194941414
0.016666666666666666,laki-laki,0.02624298313741774
0.36666666666666664,laki-laki,0.3942463380312814
0.7666666666666666,perempuan,0.5931335628802977
0.3,perempuan,0.35901488677231264
1.0,laki-laki,0.8283887374159916
0.26666666666666666,laki-laki,0.5647211021875812
0.8166666666666667,perempuan,0.7965667814401488
0.6,perempuan,0.5863145723140456
1.0,laki-laki,0.8511187059701647
0.7166666666666667,laki-laki,0.6885994308078255
0.016666666666666666,perempuan,0.29262471299864046
0.03333333333333333,perempuan,0.2713835656430972
0.7166666666666667,laki-laki,0.7249673804945028
0.4,laki-laki,0.5760860864646679
0.65,laki-laki,0.7295133742053376
0.4666666666666667,perempuan,0.6420029952717704
0.6333333333333333,perempuan,0.8079317657172355
0.43333333333333335,perempuan,0.5954065597357151
0.8166666666666667,laki-laki,0.6181365282898884
0.9166666666666666,perempuan,0.6215460235730145
0.8666666666666667,laki-laki,0.6044985471573844
0.03333333333333333,laki-laki,0.22158788216444636
0.2,perempuan,0.3999288301698247
0.6,laki-laki,0.6908724276632429
0.8,laki-laki,0.5669940990429986
0.6666666666666666,laki-laki,0.6726884528199043
0.43333333333333335,laki-laki,0.6545044779765655
0.0,perempuan,0.13910357702678722
0.31666666666666665,perempuan,0.6101810392959278
0.8666666666666667,perempuan,0.6454124905548962
0.45,perempuan,0.5908605660248804
0.18333333333333332,laki-laki,0.38174485532648594
0.0,perempuan,0.21483930433830845
0.5166666666666666,laki-laki,0.7158753930728335
0.0,laki-laki,0.08430090413840696
0.36666666666666664,laki-laki,0.5454006289165337
0.21666666666666667,perempuan,0.5067596823744391
0.6166666666666667,perempuan,0.6533679795488571
0.7833333333333333,perempuan,0.7454243521932588
0.11666666666666667,laki-laki,0.36583387733856476
0.7666666666666666,laki-laki,0.6931454245186602
0.6333333333333333,laki-laki,0.5419911336334079
0.4166666666666667,laki-laki,0.40447482388065925
0.9666666666666667,laki-laki,0.5829050770309198
0.4,laki-laki,0.391973341175864
0.7666666666666666,perempuan,0.5954065597357151
0.016666666666666666,perempuan,0.14759612042658932
0.03333333333333333,perempuan,0.1574215268210255
0.3,laki-laki,0.5272166540731952
0.8,perempuan,0.6760979481030304
0.6166666666666667,laki-laki,0.47493772639859655
0.2,laki-laki,0.5044866855190219
0.06666666666666667,laki-laki,0.33628491821813933
0.1,laki-laki,0.34310390878439145
